CountryId	MemberOrderIndex	CastleId	Id	Name	Attack	Defense	Intelligence	Governing	PersonalityText	TraintsText	LoyaltyBase	Fealty	Ambition	Gold	Contribution	Prestige	Loyalty	PersonalActionGauge	PersonalActionGaugeStep	StrategyActionGauge	StrategyActionGaugeStep	Soldiers	IsPlayer	CanOrder	IsImportant	IsStarving	ActionPoints	IncapacitatedDaysRemaining	csvDebugData	csvDebugMemo	
-1	-1	-1	185	"ヴァレンティン"	84	83	88	78	"Leader"	"None"	80	9	7	10.0	0.0	0	100.0	0.0	3.92000031	0.0	4.426667	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	243	"クララ"	81	84	73	48	"Knight"	"Knight"	80	8	4	10.0	0.0	0	100.0	0.0	2.92	0.0	2.026667	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	140	"リヴィア"	75	86	89	87	"Normal"	"Admiral"	80	8	4	10.0	0.0	0	100.0	0.0	4.16666651	0.0	5.013333	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	146	"サフィラ"	47	48	65	58	"Normal"	"Admiral"	80	6	3	10.0	0.0	0	100.0	0.0	2.186667	0.0	1.17333317	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	45	"シエナ"	40	84	91	93	"Normal"	"Admiral"	80	9	4	10.0	0.0	0	100.0	0.0	4.29999971	0.0	5.386667	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	84	"ヘンリー"	81	90	85	84	"Normal"	"Admiral"	70	8	7	10.0	0.0	0	100.0	0.0	4.0800004	0.0	4.74666643	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	147	"ガレオン"	94	83	79	74	"Warrior"	"Knight Drillmaster Admiral"	80	8	7	10.0	0.0	0	100.0	0.0	3.8	0.0	4.0	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	126	"エリシア"	78	75	84	84	"Normal"	"Admiral"	80	7	5	10.0	0.0	0	100.0	0.0	3.81333351	0.0	4.373334	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	143	"サブリナ"	81	92	83	77	"Knight"	"Knight Admiral"	80	8	4	10.0	0.0	0	100.0	0.0	3.9266665	0.0	4.31999969	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	103	"サイムンドル"	94	94	89	5	"Chaos"	"Drillmaster Pirate"	60	0	10	10.0	0.0	0	100.0	0.0	2.68666673	0.0	0.853333533	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	104	"ヘグニ"	87	65	78	57	"Pirate"	"Pirate"	80	6	8	10.0	0.0	0	100.0	0.0	3.29333329	0.0	2.85333347	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	207	"アマリア"	90	39	84	22	"Pirate"	"Pirate"	80	2	6	10.0	0.0	0	100.0	0.0	2.81333351	0.0	1.38666689	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	236	"ルクレティア"	43	90	85	94	"Pacifist"	"None"	80	7	4	10.0	0.0	0	100.0	0.0	4.28	0.0	5.27999973	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	175	"モニカ"	44	73	90	91	"Merchant"	"Merchant"	80	6	5	10.0	0.0	0	100.0	0.0	4.013334	0.0	4.9333334	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	153	"シリウス"	82	87	84	93	"Pacifist"	"Hunter"	80	8	3	10.0	0.0	0	100.0	0.0	4.17333364	0.0	5.093334	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	139	"タレス"	84	81	90	86	"Conqueror"	"None"	80	2	10	10.0	0.0	0	100.0	0.0	4.133333	0.0	4.96000051	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	154	"マヒナ"	63	84	90	93	"Pacifist"	"None"	80	8	3	10.0	0.0	0	100.0	0.0	4.27333355	0.0	5.33333349	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	161	"フィオーナ"	88	85	69	52	"Warrior"	"None"	80	9	4	10.0	0.0	0	100.0	0.0	2.97333312	0.0	2.13333321	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	65	"デューン"	87	85	90	84	"Pacifist"	"None"	70	8	4	10.0	0.0	0	100.0	0.0	4.153333	0.0	4.9333334	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	88	"ライオネル"	93	92	90	89	"Knight"	"Knight Admiral"	70	9	9	10.0	0.0	0	100.0	0.0	4.373334	0.0	5.36000061	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	164	"ミレーヌ"	65	77	82	86	"Pacifist"	"None"	80	8	4	10.0	0.0	0	100.0	0.0	3.78000021	0.0	4.34666634	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	165	"アリス"	44	42	50	60	"Pacifist"	"None"	80	8	3	10.0	0.0	0	100.0	0.0	1.74666655	0.0	0.373333216	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	119	"ルクス"	62	71	90	85	"Pacifist"	"Hunter"	80	7	6	10.0	0.0	0	100.0	0.0	3.85333323	0.0	4.56000042	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	112	"ダンテ"	85	81	72	62	"Knight"	"Knight Hunter"	80	8	5	10.0	0.0	0	100.0	0.0	3.19333339	0.0	2.74666643	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	173	"コーネリア"	47	57	84	94	"Merchant"	"Merchant"	80	7	5	10.0	0.0	0	100.0	0.0	3.59333348	0.0	4.34666634	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
-1	-1	-1	69	"ナイア"	92	57	83	80	"Warrior"	"None"	75	7	7	10.0	0.0	0	100.0	0.0	3.986667	0.0	4.48	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
0	0	1	96	"レオナルド"	90	69	81	62	"Warrior"	"Hunter"	70	7	9	10.0	100.0	0	100.0	0.0	3.533333	0.0	3.36000037	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
0	1	0	52	"ジョージ"	92	77	64	47	"Warrior"	"Hunter"	85	8	7	10.0	100.0	0	100.0	0.0	2.82000017	0.0	1.70666647	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
0	2	1	136	"アーロン"	52	58	87	93	"Pacifist"	"Hunter"	80	6	5	10.0	60.0	0	100.0	0.0	3.67333364	0.0	4.48	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
0	3	1	134	"セレナ"	49	62	88	86	"Normal"	"Hunter"	80	7	3	10.0	40.0	0	100.0	0.0	3.64000034	0.0	4.26666641	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
0	4	0	122	"アレクシス"	81	84	65	50	"Knight"	"Knight Hunter"	80	8	5	10.0	60.0	0	100.0	0.0	2.746667	0.0	1.70666647	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
0	5	0	124	"ヘレナ"	64	62	77	70	"Normal"	"Hunter"	80	6	4	10.0	40.0	0	100.0	0.0	3.0666666	0.0	2.87999988	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
1	0	3	56	"セレスティア"	89	92	93	90	"Leader"	"Knight Hunter"	90	9	9	10.0	100.0	0	100.0	0.0	4.45333338	0.0	5.546666	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
1	1	3	77	"ビクトリア"	20	90	96	93	"Leader"	"Hunter"	90	10	6	10.0	90.0	0	100.0	0.0	4.55333328	0.0	5.813333	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
1	2	4	33	"オーロラ"	96	94	89	38	"Warrior"	"Knight Hunter"	90	10	7	10.0	90.0	0	100.0	0.0	3.38666677	0.0	2.66666675	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
1	3	2	11	"アルタイル"	94	45	74	56	"Warrior"	"Hunter"	80	6	5	10.0	80.0	0	100.0	0.0	3.30666661	0.0	2.77333379	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
1	4	4	109	"シエル"	81	85	72	53	"Knight"	"Knight Hunter"	80	8	5	10.0	40.0	0	100.0	0.0	3.01333356	0.0	2.26666665	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
1	5	2	245	"ケネス"	63	61	83	83	"Merchant"	"Hunter Merchant"	80	7	6	10.0	40.0	0	100.0	0.0	3.46666646	0.0	3.86666656	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
2	0	6	70	"ナオミ"	43	87	98	89	"Pacifist"	"Hunter"	90	9	3	10.0	100.0	0	100.0	0.0	4.06	0.0	5.0666666	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
2	1	7	82	"プロメテウス"	69	82	95	93	"Pacifist"	"Hunter"	90	9	3	10.0	80.0	0	100.0	0.0	3.98000026	0.0	4.66666651	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
2	2	5	66	"トリスタン"	89	85	74	54	"Knight"	"Knight Hunter"	90	8	5	10.0	80.0	0	100.0	0.0	3.16666651	0.0	2.5333333	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
3	0	8	26	"エルシア"	82	91	84	78	"Pacifist"	"Mountaineer"	80	8	6	10.0	50.0	0	100.0	0.0	3.95333362	0.0	4.4	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
3	1	8	18	"イゼルト"	75	87	88	85	"Pacifist"	"Mountaineer"	85	8	6	10.0	20.0	0	100.0	0.0	4.12	0.0	4.87999964	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
4	0	9	67	"ドラゴミール"	91	60	69	65	"Warrior"	"None"	70	3	9	10.0	100.0	0	100.0	0.0	3.29333329	0.0	2.906667	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
4	1	10	24	"エドワード"	87	81	63	43	"Chaos"	"None"	75	3	6	10.0	80.0	0	100.0	0.0	2.6133337	0.0	1.30666649	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
4	2	9	106	"ベネディクト"	35	78	91	93	"Pacifist"	"None"	80	7	2	10.0	50.0	0	100.0	0.0	4.18000031	0.0	5.2266674	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
4	3	9	201	"ヴァイス"	89	74	70	36	"Warrior"	"None"	80	3	5	10.0	40.0	0	100.0	0.0	2.7	0.0	1.36	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
4	4	10	184	"ブライアン"	81	79	66	57	"Pacifist"	"Mountaineer"	80	7	4	10.0	40.0	0	100.0	0.0	2.85333347	0.0	2.05333352	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
5	0	11	86	"マーガレット"	79	72	80	84	"Pacifist"	"Hunter"	80	5	8	10.0	100.0	0	100.0	0.0	3.72666669	0.0	4.18666649	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
5	1	11	75	"ハイペリオン"	99	80	85	65	"Chaos"	"Hunter DivineSpeed"	50	4	1	10.0	40.0	0	100.0	0.0	3.88	0.0	3.97333384	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
5	2	11	130	"アンジェラ"	64	55	67	74	"Normal"	"Hunter"	80	8	3	10.0	40.0	0	100.0	0.0	2.88	0.0	2.56000066	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
6	0	13	81	"フレデリック"	91	90	92	91	"Conqueror"	"None"	60	8	10	10.0	100.0	0	100.0	0.0	4.42666674	0.0	5.52	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
6	1	13	36	"ガイアス"	78	88	89	97	"Leader"	"Merchant"	80	8	7	10.0	80.0	0	100.0	0.0	4.406667	0.0	5.6	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
6	2	13	95	"レイヴン"	94	81	88	63	"Knight"	"Knight"	80	9	5	10.0	80.0	0	100.0	0.0	3.82	0.0	3.893334	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
6	3	15	38	"グリフィン"	87	85	70	82	"Conqueror"	"None"	70	7	8	10.0	80.0	0	100.0	0.0	3.5800004	0.0	3.76000047	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
6	4	14	54	"セバスチャン"	84	86	81	80	"Leader"	"None"	75	7	7	10.0	80.0	0	100.0	0.0	3.81333351	0.0	4.213333	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
6	5	13	42	"ザファーラ"	66	71	94	86	"Pacifist"	"None"	90	9	5	10.0	60.0	0	100.0	0.0	3.98000026	0.0	4.82666731	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
6	6	15	241	"マデリン"	82	81	73	64	"Knight"	"Knight"	80	8	5	10.0	40.0	0	100.0	0.0	3.19999981	0.0	2.826667	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
6	7	14	73	"ネロ"	60	75	88	87	"Merchant"	"Merchant"	80	7	6	10.0	40.0	0	100.0	0.0	3.92000031	0.0	4.66666651	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
6	8	14	209	"マーカス"	81	83	70	65	"Knight"	"Knight"	80	8	5	10.0	40.0	0	100.0	0.0	3.16	0.0	2.74666643	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
6	9	15	192	"エドガー"	87	80	81	41	"Warrior"	"None"	80	3	6	10.0	20.0	0	100.0	0.0	3.05333352	0.0	2.16000056	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
7	0	17	44	"ザンダー"	78	94	93	88	"Conqueror"	"Admiral"	70	7	9	10.0	100.0	0	100.0	0.0	4.45333338	0.0	5.493334	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
7	1	16	76	"ビアンカ"	86	85	90	78	"Conqueror"	"Admiral"	85	8	8	10.0	80.0	0	100.0	0.0	4.013334	0.0	4.58666658	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
7	2	18	31	"オリオン"	89	80	55	46	"Knight"	"Knight Admiral Hunter"	80	8	5	10.0	60.0	0	100.0	0.0	2.50000024	0.0	1.09333348	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
7	3	17	58	"ゼノン"	43	80	92	96	"Merchant"	"Merchant"	80	7	6	10.0	20.0	0	100.0	0.0	4.12666655	0.0	5.013333	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
7	3	18	97	"ロザリンド"	84	60	81	82	"Knight"	"Knight Admiral"	85	7	7	10.0	20.0	0	100.0	0.0	3.81333351	0.0	4.26666641	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
7	4	16	141	"フェリシア"	37	60	86	77	"Merchant"	"Admiral Merchant"	80	6	6	10.0	20.0	0	100.0	0.0	3.36666656	0.0	3.62666726	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
8	0	19	22	"ウィリアム"	50	79	86	96	"Merchant"	"Merchant"	80	7	8	10.0	100.0	0	100.0	0.0	4.12666655	0.0	5.146666	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
8	1	20	156	"フィン"	42	51	90	93	"Merchant"	"Merchant"	80	7	8	10.0	80.0	0	100.0	0.0	3.6133337	0.0	4.45333338	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
8	2	19	105	"メルカトル"	32	80	84	92	"Merchant"	"Admiral Merchant"	80	5	8	10.0	40.0	0	100.0	0.0	4.013334	0.0	4.85333347	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
8	3	19	1	"アクエリアス"	86	98	83	55	"Warrior"	"Admiral DivineSpeed"	65	5	5	10.0	40.0	0	100.0	0.0	3.606667	0.0	3.30666685	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
8	4	20	116	"ロジャー"	40	62	85	94	"Merchant"	"Hunter Merchant"	80	7	6	10.0	40.0	0	100.0	0.0	3.72	0.0	4.5333333	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
8	5	20	158	"イアソン"	83	80	83	90	"Merchant"	"Admiral Merchant"	80	7	7	10.0	40.0	0	100.0	0.0	4.006667	0.0	4.77333355	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
9	0	21	43	"ザフィール"	82	78	86	91	"Normal"	"Hunter"	70	8	8	10.0	100.0	0	100.0	0.0	4.08666658	0.0	4.96000051	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
9	1	21	99	"ローエン"	71	84	78	76	"Normal"	"Knight Drillmaster Hunter"	90	9	5	10.0	80.0	0	100.0	0.0	3.6133337	0.0	3.78666663	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
10	0	24	71	"ナディア"	95	68	88	73	"Pirate"	"Pirate"	65	3	8	10.0	50.0	0	100.0	0.0	4.04000044	0.0	4.45333338	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
10	1	23	2	"アステル"	97	42	56	32	"Pirate"	"Pirate"	70	2	8	10.0	50.0	0	100.0	0.0	2.40666676	0.0	0.613333642	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
10	2	22	16	"イザベラ"	79	76	81	80	"Pirate"	"Pirate Merchant"	70	5	6	10.0	50.0	0	100.0	0.0	3.67333364	0.0	4.026667	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
10	3	24	242	"ジゼル"	85	48	68	31	"Pirate"	"Pirate"	80	6	8	10.0	20.0	0	100.0	0.0	2.4666667	0.0	0.8800003	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
10	4	23	225	"エミリー"	92	56	47	30	"Pirate"	"Pirate"	80	3	7	10.0	20.0	0	100.0	0.0	2.02666664	0.0	-0.106666557	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
10	5	23	240	"ブリジット"	91	40	62	46	"Pirate"	"Pirate"	80	4	8	10.0	20.0	0	100.0	0.0	2.72666669	0.0	1.52000022	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
10	6	24	47	"シャーロット"	82	77	74	67	"Pirate"	"Pirate"	75	4	7	10.0	20.0	0	100.0	0.0	3.28666687	0.0	3.04000044	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
10	7	22	239	"ステラ"	87	68	71	39	"Warrior"	"None"	80	3	5	10.0	20.0	0	100.0	0.0	2.746667	0.0	1.52000022	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
10	8	22	226	"ノクシア"	83	63	91	48	"Warrior"	"None"	80	7	6	10.0	20.0	0	100.0	0.0	3.38	0.0	2.96000051	|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,|2,,	false	false	false	false	0	0	""	""	
11	0	27	35	"カリオペ"	81	83	94	98	"Leader"	"None"	70	7	9	10.0	100.0	0	100.0	0.0	4.46	0.0	5.786667	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
11	1	27	10	"アリシア"	76	74	93	94	"Leader"	"None"	85	9	6	10.0	80.0	0	100.0	0.0	4.21333361	0.0	5.33333349	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
11	2	27	60	"ゼラン"	85	91	85	82	"Knight"	"Knight"	85	8	7	10.0	80.0	0	100.0	0.0	4.06	0.0	4.66666651	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
11	3	26	128	"ヴァネッサ"	78	86	75	70	"Knight"	"Knight"	80	8	5	10.0	70.0	0	100.0	0.0	3.45333338	0.0	3.36000037	|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,|3,,	false	false	false	false	0	0	""	""	
